SeriesName,SeriesCode,CountryName,CountryCode,Year,Value
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,China,CHN,2016.0,72.20275277
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,India,IND,2016.0,66.27426247
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Russian Federation,RUS,2016.0,68.82511953
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Africa,ZAF,2016.0,65.66442046
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,2016.0,8.301687306
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,China,CHN,2016.0,9.802631139
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,India,IND,2016.0,5.79330515
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Russian Federation,RUS,2016.0,13.88397716
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Africa,ZAF,2016.0,5.122219493
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Brazil,BRA,2016.0,9745864
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,China,CHN,2016.0,71540843
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,India,IND,2016.0,40043641
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Russian Federation,RUS,2016.0,13542734
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,South Africa,ZAF,2016.0,1733000
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,Brazil,BRA,2016.0,9.307227047
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,China,CHN,2016.0,10.66530703
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,India,IND,2016.0,6.297072165
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,Russian Federation,RUS,2016.0,17.48170056
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,South Africa,ZAF,2016.0,6.087127338
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Brazil,BRA,2016.0,7369204
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,China,CHN,2016.0,63604342
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,India,IND,2016.0,36689496
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Russian Federation,RUS,2016.0,6498727
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,South Africa,ZAF,2016.0,1145779
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,Brazil,BRA,2016.0,7.263864025
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,China,CHN,2016.0,8.985135072
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,India,IND,2016.0,5.328123478
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,Russian Federation,RUS,2016.0,9.717817833
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,South Africa,ZAF,2016.0,4.131352239
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2016.0,0.823748232
Population growth (annual %),SP.POP.GROW,China,CHN,2016.0,0.5414785121
Population growth (annual %),SP.POP.GROW,India,IND,2016.0,1.08988008
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,2016.0,0.1702445459
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2016.0,1.464829214
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,Brazil,BRA,2016.0,25.1
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,China,CHN,2016.0,21.4
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,India,IND,2016.0,57.3
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,Russian Federation,RUS,2016.0,25.7
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,South Africa,ZAF,2016.0,36.8
Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,Brazil,BRA,2016.0,21.5
Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,China,CHN,2016.0,8.3
Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,Russian Federation,RUS,2016.0,8.9
Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,South Africa,ZAF,2016.0,42.9
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,South Africa,ZAF,2016.0,13.3
"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,South Africa,ZAF,2016.0,11
"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,South Africa,ZAF,2016.0,15.5
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,Brazil,BRA,2016.0,1.8
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,China,CHN,2016.0,0.8
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,Russian Federation,RUS,2016.0,0.7
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,South Africa,ZAF,2016.0,18
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,South Africa,ZAF,2016.0,0.6
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,South Africa,ZAF,2016.0,0.4
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,South Africa,ZAF,2016.0,0.7
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,South Africa,ZAF,2016.0,27.4
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,South Africa,ZAF,2016.0,25
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,South Africa,ZAF,2016.0,29.8
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Brazil,BRA,2016.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,China,CHN,2016.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,India,IND,2016.0,14.4
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Russian Federation,RUS,2016.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,South Africa,ZAF,2016.0,5.3
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,South Africa,ZAF,2016.0,5.9
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,South Africa,ZAF,2016.0,5.1
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,South Africa,ZAF,2016.0,6.7
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,South Africa,ZAF,2016.0,2.5
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,South Africa,ZAF,2016.0,2.8
"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,South Africa,ZAF,2016.0,2.1
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,Brazil,BRA,2016.0,1.5
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,China,CHN,2016.0,1
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,India,IND,2016.0,3
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,Russian Federation,RUS,2016.0,1.3
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,South Africa,ZAF,2016.0,3.4
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,Brazil,BRA,2016.0,6.2
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,China,CHN,2016.0,1.5
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,India,IND,2016.0,4.5
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,Russian Federation,RUS,2016.0,3.3
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,South Africa,ZAF,2016.0,7.7
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,Brazil,BRA,2016.0,1.1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,China,CHN,2016.0,1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,India,IND,2016.0,3.3
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,Russian Federation,RUS,2016.0,1.1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,South Africa,ZAF,2016.0,3.2
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,Brazil,BRA,2016.0,8.1
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,China,CHN,2016.0,2.6
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,India,IND,2016.0,6.5
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,Russian Federation,RUS,2016.0,5.7
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,South Africa,ZAF,2016.0,14
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,Brazil,BRA,2016.0,13.5
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,China,CHN,2016.0,25.9
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,India,IND,2016.0,39.3
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,Russian Federation,RUS,2016.0,23.9
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,South Africa,ZAF,2016.0,14.8
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Brazil,BRA,2016.0,1.05
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,China,CHN,2016.0,1.134
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,India,IND,2016.0,1.099
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2016.0,1.059
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,South Africa,ZAF,2016.0,1.031
"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,Brazil,BRA,2016.0,10.1
"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,China,CHN,2016.0,1.9
"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,India,IND,2016.0,1.9
"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,Russian Federation,RUS,2016.0,23.4
"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,South Africa,ZAF,2016.0,8.1
"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,Brazil,BRA,2016.0,17.9
"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,China,CHN,2016.0,48.4
"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,India,IND,2016.0,20.6
"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,Russian Federation,RUS,2016.0,58.3
"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,South Africa,ZAF,2016.0,33.2
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Brazil,BRA,2016.0,13.9
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,China,CHN,2016.0,25.6
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,India,IND,2016.0,11.5
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Russian Federation,RUS,2016.0,39.3
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,South Africa,ZAF,2016.0,20.3
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Brazil,BRA,2016.0,84.7033816
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,China,CHN,2016.0,88.5340624
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,India,IND,2016.0,73.8068916
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Russian Federation,RUS,2016.0,83.2870556
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,South Africa,ZAF,2016.0,64.7389042
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Brazil,BRA,2016.0,72.5818864
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,China,CHN,2016.0,82.6021412
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,India,IND,2016.0,67.7648112
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Russian Federation,RUS,2016.0,59.479115
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,South Africa,ZAF,2016.0,48.7648612
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Brazil,BRA,2017.0,59.111
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,China,CHN,2017.0,7.635
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,India,IND,2017.0,13.177
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Russian Federation,RUS,2017.0,20.699
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,South Africa,ZAF,2017.0,67.908
Age dependency ratio (% of working-age population),SP.POP.DPND,Brazil,BRA,2017.0,43.45006075
Age dependency ratio (% of working-age population),SP.POP.DPND,China,CHN,2017.0,39.43594557
Age dependency ratio (% of working-age population),SP.POP.DPND,India,IND,2017.0,50.28963726
Age dependency ratio (% of working-age population),SP.POP.DPND,Russian Federation,RUS,2017.0,46.83702707
Age dependency ratio (% of working-age population),SP.POP.DPND,South Africa,ZAF,2017.0,52.3680399
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,Brazil,BRA,2017.0,12.34458365
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,China,CHN,2017.0,14.42481655
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,India,IND,2017.0,8.991999298
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,Russian Federation,RUS,2017.0,20.94382751
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,South Africa,ZAF,2017.0,7.952359221
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Brazil,BRA,2017.0,31.1054771
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,China,CHN,2017.0,25.01112902
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,India,IND,2017.0,41.29763796
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Russian Federation,RUS,2017.0,25.89319956
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,South Africa,ZAF,2017.0,44.41568068
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Brazil,BRA,2017.0,14.125
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,China,CHN,2017.0,12.43
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,India,IND,2017.0,18.083
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Russian Federation,RUS,2017.0,11.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,South Africa,ZAF,2017.0,20.908
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Brazil,BRA,2017.0,9.467476606
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,China,CHN,2017.0,5.151193216
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,India,IND,2017.0,3.534959629
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Russian Federation,RUS,2017.0,5.344577879
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Africa,ZAF,2017.0,8.113118261
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Brazil,BRA,2017.0,928.7993164
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,China,CHN,2017.0,440.8256226
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,India,IND,2017.0,69.29309845
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Russian Federation,RUS,2017.0,585.87323
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,South Africa,ZAF,2017.0,499.2375488
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Brazil,BRA,2017.0,6.378
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,China,CHN,2017.0,7.11
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,India,IND,2017.0,7.21
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Russian Federation,RUS,2017.0,12.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,South Africa,ZAF,2017.0,9.498
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Brazil,BRA,2017.0,41.87937677
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,China,CHN,2017.0,56.67334795
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,India,IND,2017.0,27.13201344
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Russian Federation,RUS,2017.0,57.0887506
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Africa,ZAF,2017.0,53.65100503
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brazil,BRA,2017.0,3.964920342
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,China,CHN,2017.0,2.919353731
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,India,IND,2017.0,0.9591056965
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Russian Federation,RUS,2017.0,3.051152825
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,South Africa,ZAF,2017.0,4.352769628
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Brazil,BRA,2017.0,388.9753723
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,China,CHN,2017.0,249.830658
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,India,IND,2017.0,18.8006115
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Russian Federation,RUS,2017.0,334.4677124
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,South Africa,ZAF,2017.0,267.8459473
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Brazil,BRA,2017.0,58.05422592
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,China,CHN,2017.0,43.32621002
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,India,IND,2017.0,72.0631485
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Russian Federation,RUS,2017.0,42.91125107
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,South Africa,ZAF,2017.0,44.38895416
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Brazil,BRA,2017.0,539.2072754
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,China,CHN,2017.0,190.9930573
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,India,IND,2017.0,49.93478394
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Russian Federation,RUS,2017.0,251.4055023
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,South Africa,ZAF,2017.0,221.6063385
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2017.0,1.739
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2017.0,1.683
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,India,IND,2017.0,2.243
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Russian Federation,RUS,2017.0,1.62
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,South Africa,ZAF,2017.0,2.43
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Brazil,BRA,2017.0,79.156
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,China,CHN,2017.0,78.828
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,India,IND,2017.0,70.425
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Russian Federation,RUS,2017.0,77.6
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,South Africa,ZAF,2017.0,67.064
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Brazil,BRA,2017.0,71.804
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,China,CHN,2017.0,74.315
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,India,IND,2017.0,68
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Russian Federation,RUS,2017.0,67.51
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,South Africa,ZAF,2017.0,60.162
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,2017.0,75.456
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,2017.0,76.47
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,2017.0,69.165
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,2017.0,72.43195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,2017.0,63.538
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Brazil,BRA,2017.0,13.2
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,China,CHN,2017.0,7.9
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,India,IND,2017.0,31.4
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Russian Federation,RUS,2017.0,5.9
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,South Africa,ZAF,2017.0,28.2
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,Brazil,BRA,2017.0,11.6
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,China,CHN,2017.0,7.3
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,India,IND,2017.0,31.4
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,Russian Federation,RUS,2017.0,5.3
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,South Africa,ZAF,2017.0,25.7
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,Brazil,BRA,2017.0,14.8
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,China,CHN,2017.0,8.4
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,India,IND,2017.0,31.3
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,Russian Federation,RUS,2017.0,6.5
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,South Africa,ZAF,2017.0,30.6
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,Brazil,BRA,2017.0,8.5
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,China,CHN,2017.0,4.5
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,India,IND,2017.0,23.7
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,Russian Federation,RUS,2017.0,3.2
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,South Africa,ZAF,2017.0,11.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Brazil,BRA,2017.0,14.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,China,CHN,2017.0,9.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,India,IND,2017.0,38.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Russian Federation,RUS,2017.0,6.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,South Africa,ZAF,2017.0,35.6
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Brazil,BRA,2017.0,13
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,China,CHN,2017.0,8.6
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,India,IND,2017.0,39.5
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Russian Federation,RUS,2017.0,6.2
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,South Africa,ZAF,2017.0,32.5
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Brazil,BRA,2017.0,16.5
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,China,CHN,2017.0,9.7
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,India,IND,2017.0,37.6
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Russian Federation,RUS,2017.0,7.6
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,South Africa,ZAF,2017.0,38.5
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Brazil,BRA,2017.0,88.29384941
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,China,CHN,2017.0,84.76078771
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,India,IND,2017.0,59.54344827
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Russian Federation,RUS,2017.0,90.48222462
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Africa,ZAF,2017.0,75.7470984
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Brazil,BRA,2017.0,49.27578709
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,China,CHN,2017.0,72.08227202
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Russian Federation,RUS,2017.0,61.30621915
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,India,IND,2017.0,59.54968752
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,South Africa,ZAF,2017.0,43.99257359
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,Brazil,BRA,2017.0,6.800660864
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,China,CHN,2017.0,5.86068777
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,India,IND,2017.0,8.596682137
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,Russian Federation,RUS,2017.0,5.935403297
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,South Africa,ZAF,2017.0,9.918225065
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,Brazil,BRA,2017.0,7.358533066
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,China,CHN,2017.0,6.30692456
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,India,IND,2017.0,8.753420318
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,Russian Federation,RUS,2017.0,7.271643736
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,South Africa,ZAF,2017.0,10.4496118
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Brazil,BRA,2017.0,21.6838368
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,China,CHN,2017.0,17.9373611
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,India,IND,2017.0,27.47869957
